,subject,set,day,task,trainingtype,order,Subject2,Session,Group,Block,BlockList,trial,TrialList1,TrialList1.Cycle,TrialList1.Sample,Bloc,TypeLetter1,Training,InputVis1,accuracy,RT
668,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,17.0,1.0,1.0,17.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,791.0
669,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,18.0,8.0,1.0,18.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,1.0,599.0
670,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,19.0,4.0,1.0,19.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,0.0,1375.0
671,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,20.0,9.0,1.0,20.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,1.0,1026.0
672,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,21.0,18.0,1.0,21.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,674.0
673,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,22.0,21.0,1.0,22.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,656.0
674,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,23.0,15.0,1.0,23.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,1.0,995.0
675,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,24.0,7.0,1.0,24.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,1.0,753.0
676,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,25.0,32.0,1.0,25.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,580.0
677,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,26.0,25.0,1.0,26.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,1.0,689.0
678,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,27.0,31.0,1.0,27.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,676.0
679,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,28.0,28.0,1.0,28.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,525.0
680,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,29.0,6.0,1.0,29.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,824.0
681,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,30.0,27.0,1.0,30.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,558.0
682,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,31.0,12.0,1.0,31.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,1.0,608.0
683,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,32.0,23.0,1.0,32.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,594.0
684,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,33.0,16.0,2.0,33.0,1.0,new,AVSW_LowCogLoad,L10_LD_big.png,1.0,617.0
685,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,34.0,21.0,2.0,34.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,512.0
686,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,35.0,23.0,2.0,35.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,590.0
687,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,36.0,9.0,2.0,36.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,0.0,633.0
688,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,37.0,14.0,2.0,37.0,1.0,new,AVSW_LowCogLoad,L12_RD_big.png,1.0,538.0
689,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,38.0,19.0,2.0,38.0,1.0,new,AVSW_LowCogLoad,L9_RU_big.png,1.0,544.0
690,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,39.0,13.0,2.0,39.0,1.0,new,AVSW_LowCogLoad,L11_RU_big.png,1.0,631.0
691,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,40.0,11.0,2.0,40.0,1.0,control,AVSW_LowCogLoad,L11_RD_big.png,0.0,475.0
692,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,41.0,7.0,2.0,41.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,0.0,738.0
693,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,42.0,17.0,2.0,42.0,1.0,new,AVSW_LowCogLoad,L12_RU_big.png,1.0,760.0
694,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,43.0,29.0,2.0,43.0,1.0,new,AVSW_LowCogLoad,L11_LU_big.png,1.0,601.0
695,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,44.0,5.0,2.0,44.0,1.0,control,AVSW_LowCogLoad,L11_RD.png,1.0,1059.0
696,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,45.0,31.0,2.0,45.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,683.0
697,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,46.0,20.0,2.0,46.0,1.0,new,AVSW_LowCogLoad,L9_LU_big.png,1.0,551.0
698,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,47.0,25.0,2.0,47.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,1.0,1181.0
699,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,48.0,26.0,2.0,48.0,1.0,new,AVSW_LowCogLoad,L10_LU.png,1.0,590.0
700,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,49.0,18.0,2.0,49.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,662.0
701,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,50.0,2.0,2.0,50.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD.png,1.0,826.0
702,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,51.0,32.0,2.0,51.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,536.0
703,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,52.0,8.0,2.0,52.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,1.0,574.0
704,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,53.0,10.0,2.0,53.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD_big.png,0.0,678.0
705,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,54.0,1.0,2.0,54.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,515.0
706,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,55.0,6.0,2.0,55.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,674.0
707,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,56.0,22.0,2.0,56.0,1.0,new,AVSW_LowCogLoad,L12_RU.png,1.0,887.0
708,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,57.0,3.0,2.0,57.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU.png,1.0,658.0
709,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,58.0,15.0,2.0,58.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,1.0,781.0
710,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,59.0,30.0,2.0,59.0,1.0,new,AVSW_LowCogLoad,L11_RU.png,1.0,838.0
711,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,60.0,24.0,2.0,60.0,1.0,new,AVSW_LowCogLoad,L9_RU.png,1.0,746.0
712,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,61.0,4.0,2.0,61.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,1.0,945.0
713,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,62.0,28.0,2.0,62.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,618.0
714,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,63.0,12.0,2.0,63.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,1.0,652.0
715,2,C,1,visualrecognition,BuildUP,3,2.0,1.0,2.0,1.0,1.0,64.0,27.0,2.0,64.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,602.0
716,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,new,AVSW_Build_up,L2_LD.png,0.0,2214.0
717,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,2.0,21.0,1.0,2.0,1.0,new,AVSW_Build_up,L2_LD_big.png,1.0,963.0
718,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,3.0,15.0,1.0,3.0,1.0,new,AVSW_Build_up,L3_RU_big.png,1.0,634.0
719,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,UpDown,AVSW_Build_up,L2_RD.png,1.0,495.0
720,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,5.0,27.0,1.0,5.0,1.0,new,AVSW_Build_up,L3_RD.png,1.0,577.0
721,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,6.0,12.0,1.0,6.0,1.0,control,AVSW_Build_up,L4_RU_big.png,0.0,563.0
722,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,7.0,19.0,1.0,7.0,1.0,new,AVSW_Build_up,L3_RD_big.png,1.0,500.0
723,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,8.0,1.0,LeftRight,AVSW_Build_up,L1_LU.png,1.0,648.0
724,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,9.0,25.0,1.0,9.0,1.0,new,AVSW_Build_up,L2_LU.png,1.0,610.0
725,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,10.0,18.0,1.0,10.0,1.0,new,AVSW_Build_up,L1_RD.png,0.0,611.0
726,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,11.0,10.0,1.0,11.0,1.0,UpDown,AVSW_Build_up,L2_RU_big.png,0.0,609.0
727,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,12.0,5.0,1.0,12.0,1.0,control,AVSW_Build_up,L3_LU.png,1.0,717.0
728,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,13.0,13.0,1.0,13.0,1.0,new,AVSW_Build_up,L1_RD_big.png,1.0,721.0
729,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,14.0,16.0,1.0,14.0,1.0,new,AVSW_Build_up,L4_LU_big.png,1.0,656.0
730,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,15.0,1.0,1.0,15.0,1.0,LeftRight,AVSW_Build_up,L1_RU.png,1.0,621.0
731,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,16.0,9.0,1.0,16.0,1.0,UpDown,AVSW_Build_up,L2_RD_big.png,1.0,637.0
732,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,17.0,4.0,1.0,17.0,1.0,UpDown,AVSW_Build_up,L2_RU.png,1.0,600.0
733,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,18.0,31.0,1.0,18.0,1.0,new,AVSW_Build_up,L4_LU.png,1.0,629.0
734,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,19.0,24.0,1.0,19.0,1.0,new,AVSW_Build_up,L4_RD_big.png,1.0,612.0
735,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,20.0,6.0,1.0,20.0,1.0,control,AVSW_Build_up,L4_RU.png,1.0,541.0
736,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,21.0,26.0,1.0,21.0,1.0,new,AVSW_Build_up,L3_LD.png,1.0,385.0
737,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,22.0,29.0,1.0,22.0,1.0,new,AVSW_Build_up,L4_LD.png,1.0,543.0
738,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,23.0,28.0,1.0,23.0,1.0,new,AVSW_Build_up,L3_RU.png,1.0,651.0
739,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,24.0,30.0,1.0,24.0,1.0,new,AVSW_Build_up,L4_LD_big.png,1.0,520.0
740,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,25.0,22.0,1.0,25.0,1.0,new,AVSW_Build_up,L2_LU_big.png,1.0,809.0
741,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,26.0,8.0,1.0,26.0,1.0,LeftRight,AVSW_Build_up,L1_LU_big.png,0.0,670.0
742,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,27.0,17.0,1.0,27.0,1.0,new,AVSW_Build_up,L1_LD.png,1.0,589.0
743,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,28.0,23.0,1.0,28.0,1.0,new,AVSW_Build_up,L3_LD_big.png,1.0,574.0
744,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,29.0,7.0,1.0,29.0,1.0,LeftRight,AVSW_Build_up,L1_RU_big.png,1.0,613.0
745,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,30.0,11.0,1.0,30.0,1.0,control,AVSW_Build_up,L3_LU_big.png,1.0,552.0
746,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,31.0,32.0,1.0,31.0,1.0,new,AVSW_Build_up,L4_RD.png,1.0,589.0
747,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,32.0,14.0,1.0,32.0,1.0,new,AVSW_Build_up,L1_LD_big.png,1.0,627.0
748,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,33.0,9.0,2.0,33.0,1.0,UpDown,AVSW_Build_up,L2_RD_big.png,1.0,669.0
749,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,34.0,21.0,2.0,34.0,1.0,new,AVSW_Build_up,L2_LD_big.png,0.0,532.0
750,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,35.0,30.0,2.0,35.0,1.0,new,AVSW_Build_up,L4_LD_big.png,1.0,532.0
751,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,36.0,17.0,2.0,36.0,1.0,new,AVSW_Build_up,L1_LD.png,1.0,653.0
752,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,37.0,19.0,2.0,37.0,1.0,new,AVSW_Build_up,L3_RD_big.png,1.0,512.0
753,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,38.0,5.0,2.0,38.0,1.0,control,AVSW_Build_up,L3_LU.png,1.0,539.0
754,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,39.0,1.0,2.0,39.0,1.0,LeftRight,AVSW_Build_up,L1_RU.png,0.0,534.0
755,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,40.0,8.0,2.0,40.0,1.0,LeftRight,AVSW_Build_up,L1_LU_big.png,1.0,499.0
756,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,41.0,22.0,2.0,41.0,1.0,new,AVSW_Build_up,L2_LU_big.png,1.0,934.0
757,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,42.0,2.0,2.0,42.0,1.0,LeftRight,AVSW_Build_up,L1_LU.png,1.0,638.0
758,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,43.0,13.0,2.0,43.0,1.0,new,AVSW_Build_up,L1_RD_big.png,1.0,522.0
759,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,44.0,18.0,2.0,44.0,1.0,new,AVSW_Build_up,L1_RD.png,1.0,425.0
760,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,45.0,25.0,2.0,45.0,1.0,new,AVSW_Build_up,L2_LU.png,1.0,1039.0
761,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,46.0,15.0,2.0,46.0,1.0,new,AVSW_Build_up,L3_RU_big.png,1.0,611.0
762,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,47.0,31.0,2.0,47.0,1.0,new,AVSW_Build_up,L4_LU.png,1.0,518.0
763,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,48.0,27.0,2.0,48.0,1.0,new,AVSW_Build_up,L3_RD.png,1.0,471.0
764,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,49.0,12.0,2.0,49.0,1.0,control,AVSW_Build_up,L4_RU_big.png,1.0,758.0
765,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,50.0,7.0,2.0,50.0,1.0,LeftRight,AVSW_Build_up,L1_RU_big.png,1.0,943.0
766,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,51.0,11.0,2.0,51.0,1.0,control,AVSW_Build_up,L3_LU_big.png,1.0,748.0
767,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,52.0,16.0,2.0,52.0,1.0,new,AVSW_Build_up,L4_LU_big.png,1.0,649.0
768,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,53.0,3.0,2.0,53.0,1.0,UpDown,AVSW_Build_up,L2_RD.png,1.0,630.0
769,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,54.0,20.0,2.0,54.0,1.0,new,AVSW_Build_up,L2_LD.png,0.0,804.0
770,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,55.0,4.0,2.0,55.0,1.0,UpDown,AVSW_Build_up,L2_RU.png,0.0,686.0
771,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,56.0,32.0,2.0,56.0,1.0,new,AVSW_Build_up,L4_RD.png,1.0,617.0
772,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,57.0,6.0,2.0,57.0,1.0,control,AVSW_Build_up,L4_RU.png,1.0,1049.0
773,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,58.0,28.0,2.0,58.0,1.0,new,AVSW_Build_up,L3_RU.png,1.0,691.0
774,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,59.0,10.0,2.0,59.0,1.0,UpDown,AVSW_Build_up,L2_RU_big.png,1.0,668.0
775,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,60.0,29.0,2.0,60.0,1.0,new,AVSW_Build_up,L4_LD.png,1.0,621.0
776,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,61.0,24.0,2.0,61.0,1.0,new,AVSW_Build_up,L4_RD_big.png,1.0,478.0
777,2,A,1,visualrecognition,LowCOG,2,2.0,1.0,2.0,1.0,1.0,62.0,14.0,2.0,62.0,1.0,new,AVSW_Build_up,L1_LD_big.png,1.0,490.0
