,subject,set,day,task,trainingtype,order,Subject2,Session,Age,Sex,Handedness,Group,Block,Trial,Training,TypeLettre,typemismatch,matching,LetterStimAud,accuracy,RT
220,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,5.0,AV,UpDown,match,match,L2_RD.png,1.0,566.0
221,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,6.0,AV,control,match,match,L4_RU.png,1.0,618.0
222,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,7.0,AV,control,match,match,L3_LU.png,1.0,554.0
223,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,8.0,AV,new,UpDown,mismatch,L3_LU.png,1.0,515.0
224,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,9.0,AV,new,miroir,mismatch,L2_RU.png,1.0,771.0
225,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,10.0,AV,LeftRight,match,match,L1_RU.png,1.0,550.0
226,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,11.0,AV,UpDown,diffLettre,mismatch,L1_LU.png,1.0,622.0
227,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,8.0,12.0,AV,new,UpDown,mismatch,L4_RU.png,0.0,788.0
228,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,1.0,AV,new,UpDown,mismatch,L1_RU.png,1.0,571.0
229,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,2.0,AV,new,miroir,mismatch,L4_RU.png,1.0,471.0
230,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,3.0,AV,new,UpDown,mismatch,L1_LU.png,1.0,206.0
231,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,4.0,AV,control,diffLettre,mismatch,L2_RU.png,1.0,1053.0
232,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,5.0,AV,new,miroir,mismatch,L3_LU.png,1.0,1197.0
233,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,6.0,AV,control,match,match,L3_LU.png,1.0,577.0
234,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,7.0,AV,LeftRight,match,match,L1_LU.png,1.0,2045.0
235,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,8.0,AV,UpDown,match,match,L2_RD.png,1.0,825.0
236,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,9.0,AV,control,match,match,L4_RU.png,1.0,604.0
237,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,10.0,AV,LeftRight,match,match,L1_RU.png,1.0,647.0
238,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,11.0,AV,UpDown,match,match,L2_RU.png,1.0,599.0
239,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,9.0,12.0,AV,control,diffLettre,mismatch,L2_RD.png,1.0,1195.0
240,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,1.0,AV,new,miroir,mismatch,L4_RU.png,1.0,562.0
241,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,2.0,AV,UpDown,match,match,L2_RU.png,1.0,2176.0
242,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,3.0,AV,control,match,match,L4_RU.png,1.0,774.0
243,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,4.0,AV,new,miroir,mismatch,L2_RD.png,1.0,1224.0
244,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,5.0,AV,control,match,match,L3_LU.png,1.0,539.0
245,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,6.0,AV,new,UpDown,mismatch,L1_RU.png,1.0,534.0
246,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,7.0,AV,UpDown,match,match,L2_RD.png,1.0,1029.0
247,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,8.0,AV,UpDown,diffLettre,mismatch,L3_LU.png,1.0,748.0
248,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,9.0,AV,UpDown,UpDown,mismatch,L2_RU.png,1.0,874.0
249,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,10.0,AV,LeftRight,match,match,L1_LU.png,1.0,524.0
250,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,11.0,AV,LeftRight,diffLettre,mismatch,L1_LU.png,1.0,644.0
251,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,10.0,12.0,AV,LeftRight,match,match,L1_RU.png,1.0,702.0
252,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,1.0,AV,UpDown,diffLettre,mismatch,L4_RU.png,1.0,658.0
253,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,2.0,AV,new,miroir,mismatch,L2_RU.png,1.0,607.0
254,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,3.0,AV,new,UpDown,mismatch,L1_LU.png,1.0,476.0
255,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,4.0,AV,control,match,match,L4_RU.png,1.0,563.0
256,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,5.0,AV,UpDown,match,match,L2_RU.png,1.0,778.0
257,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,6.0,AV,LeftRight,miroir,mismatch,L1_RU.png,1.0,696.0
258,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,7.0,AV,new,UpDown,mismatch,L3_LU.png,1.0,513.0
259,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,8.0,AV,UpDown,match,match,L2_RD.png,1.0,802.0
260,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,9.0,AV,LeftRight,match,match,L1_RU.png,1.0,745.0
261,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,10.0,AV,LeftRight,match,match,L1_LU.png,0.0,468.0
262,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,11.0,AV,control,diffLettre,mismatch,L2_RD.png,1.0,619.0
263,2,A,1,association,LowCOG,2,2.0,1.0,20.0,female,right,2.0,11.0,12.0,AV,control,match,match,L3_LU.png,1.0,533.0
270,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,1.0,AVW,LeftRight,match,match,L5_RD.png,1.0,2351.0
271,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,2.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,1.0,853.0
272,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,3.0,AVW,control,match,match,L8_RD.png,1.0,619.0
273,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,4.0,AVW,LeftRight,match,match,L5_LD.png,1.0,864.0
274,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,5.0,AVW,control,match,match,L7_LD.png,1.0,807.0
275,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,6.0,AVW,UpDown,UpDown,mismatch,L6_LD.png,1.0,765.0
276,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,7.0,AVW,control,diffLettre,mismatch,L8_RD.png,1.0,710.0
277,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,8.0,AVW,UpDown,match,match,L6_LD.png,1.0,966.0
278,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,9.0,AVW,LeftRight,miroir,mismatch,L5_LD.png,1.0,841.0
279,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,10.0,AVW,UpDown,match,match,L6_LU.png,1.0,537.0
280,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,11.0,AVW,control,diffLettre,mismatch,L7_LD.png,1.0,547.0
281,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,7.0,12.0,AVW,UpDown,UpDown,mismatch,L6_LU.png,1.0,2150.0
282,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,1.0,AVW,new,UpDown,mismatch,L7_LD.png,0.0,993.0
283,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,2.0,AVW,control,match,match,L7_LD.png,1.0,849.0
284,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,3.0,AVW,LeftRight,match,match,L5_LD.png,0.0,0.0
285,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,4.0,AVW,UpDown,diffLettre,mismatch,L5_RD.png,1.0,920.0
286,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,5.0,AVW,new,miroir,mismatch,L6_LU.png,0.0,1846.0
287,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,6.0,AVW,new,diffLettre,mismatch,L5_LD.png,1.0,1084.0
288,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,7.0,AVW,UpDown,match,match,L6_LU.png,1.0,485.0
289,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,8.0,AVW,control,match,match,L8_RD.png,1.0,701.0
290,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,9.0,AVW,new,miroir,mismatch,L6_LD.png,1.0,1056.0
291,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,10.0,AVW,UpDown,match,match,L6_LD.png,1.0,796.0
292,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,11.0,AVW,LeftRight,match,match,L5_RD.png,1.0,666.0
293,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,8.0,12.0,AVW,new,UpDown,mismatch,L8_RD.png,1.0,570.0
294,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,1.0,AVW,control,match,match,L8_RD.png,1.0,628.0
295,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,2.0,AVW,control,match,match,L7_LD.png,1.0,579.0
296,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,3.0,AVW,new,diffLettre,mismatch,L6_LU.png,1.0,511.0
297,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,4.0,AVW,LeftRight,match,match,L5_RD.png,1.0,755.0
298,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,5.0,AVW,new,UpDown,mismatch,L5_LD.png,1.0,684.0
299,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,6.0,AVW,UpDown,match,match,L6_LU.png,1.0,535.0
300,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,7.0,AVW,new,UpDown,mismatch,L5_RD.png,1.0,745.0
301,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,8.0,AVW,new,miroir,mismatch,L8_RD.png,1.0,987.0
302,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,9.0,AVW,UpDown,match,match,L6_LD.png,1.0,934.0
303,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,10.0,AVW,new,miroir,mismatch,L7_LD.png,1.0,685.0
304,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,11.0,AVW,LeftRight,match,match,L5_LD.png,1.0,731.0
305,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,9.0,12.0,AVW,control,diffLettre,mismatch,L6_LD.png,1.0,691.0
306,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,1.0,AVW,UpDown,match,match,L6_LD.png,1.0,688.0
307,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,2.0,AVW,new,miroir,mismatch,L6_LD.png,1.0,740.0
308,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,3.0,AVW,new,UpDown,mismatch,L5_RD.png,1.0,859.0
309,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,4.0,AVW,UpDown,UpDown,mismatch,L6_LU.png,0.0,526.0
310,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,5.0,AVW,LeftRight,match,match,L5_LD.png,1.0,655.0
311,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,6.0,AVW,UpDown,match,match,L6_LU.png,0.0,723.0
312,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,7.0,AVW,control,match,match,L7_LD.png,1.0,693.0
313,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,8.0,AVW,LeftRight,diffLettre,mismatch,L5_LD.png,1.0,843.0
314,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,9.0,AVW,new,miroir,mismatch,L8_RD.png,1.0,549.0
315,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,10.0,AVW,new,diffLettre,mismatch,L7_LD.png,1.0,701.0
316,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,11.0,AVW,LeftRight,match,match,L5_RD.png,1.0,749.0
317,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,10.0,12.0,AVW,control,match,match,L8_RD.png,1.0,748.0
318,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,1.0,AVW,LeftRight,match,match,L5_RD.png,1.0,953.0
319,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,2.0,AVW,control,match,match,L8_RD.png,1.0,541.0
320,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,3.0,AVW,control,UpDown,mismatch,L5_LD.png,1.0,640.0
321,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,4.0,AVW,UpDown,match,match,L6_LD.png,1.0,840.0
322,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,5.0,AVW,new,diffLettre,mismatch,L6_LD.png,1.0,916.0
323,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,6.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,0.0,614.0
324,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,7.0,AVW,UpDown,match,match,L6_LU.png,1.0,526.0
325,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,8.0,AVW,new,UpDown,mismatch,L7_LD.png,1.0,643.0
326,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,9.0,AVW,UpDown,diffLettre,mismatch,L8_RD.png,1.0,645.0
327,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,10.0,AVW,control,match,match,L7_LD.png,1.0,639.0
328,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,11.0,AVW,LeftRight,match,match,L5_LD.png,1.0,645.0
329,2,B,1,association,AV,1,2.0,1.0,20.0,female,right,2.0,11.0,12.0,AVW,new,miroir,mismatch,L6_LU.png,1.0,1111.0
336,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,1.0,AVWS,control,diffLettre,mismatch,L12_LD.png,1.0,1028.0
337,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,2.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,690.0
338,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,3.0,AVWS,control,match,match,L12_LD.png,1.0,585.0
339,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,4.0,AVWS,control,match,match,L11_RD.png,0.0,573.0
340,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,5.0,AVWS,UpDown,match,match,L10_RD.png,1.0,1007.0
341,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,6.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,468.0
342,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,7.0,AVWS,UpDown,UpDown,mismatch,L10_RD.png,1.0,1063.0
343,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,8.0,AVWS,UpDown,UpDown,mismatch,L10_RU.png,1.0,2332.0
344,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,9.0,AVWS,LeftRight,miroir,mismatch,L9_LD.png,0.0,840.0
345,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,10.0,AVWS,control,diffLettre,mismatch,L11_RD.png,1.0,844.0
346,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,11.0,AVWS,UpDown,match,match,L10_RU.png,0.0,1852.0
347,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,7.0,12.0,AVWS,LeftRight,miroir,mismatch,L9_RD.png,0.0,1227.0
348,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,1.0,AVWS,new,miroir,mismatch,L10_RD.png,1.0,1093.0
349,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,2.0,AVWS,new,diffLettre,mismatch,L9_LD.png,1.0,511.0
350,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,3.0,AVWS,new,miroir,mismatch,L10_RU.png,1.0,512.0
351,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,4.0,AVWS,new,UpDown,mismatch,L12_LD.png,1.0,820.0
352,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,5.0,AVWS,control,match,match,L11_RD.png,1.0,607.0
353,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,6.0,AVWS,control,match,match,L12_LD.png,1.0,556.0
354,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,7.0,AVWS,new,UpDown,mismatch,L11_RD.png,1.0,631.0
355,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,8.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,420.0
356,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,9.0,AVWS,UpDown,match,match,L10_RU.png,1.0,638.0
357,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,10.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,708.0
358,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,11.0,AVWS,UpDown,match,match,L10_RD.png,1.0,860.0
359,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,8.0,12.0,AVWS,new,diffLettre,mismatch,L9_RD.png,1.0,837.0
360,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,1.0,AVWS,control,match,match,L11_RD.png,1.0,504.0
361,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,2.0,AVWS,new,UpDown,mismatch,L9_RD.png,1.0,796.0
362,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,3.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,730.0
363,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,4.0,AVWS,new,UpDown,mismatch,L9_LD.png,1.0,358.0
364,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,5.0,AVWS,LeftRight,diffLettre,mismatch,L10_RD.png,1.0,620.0
365,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,6.0,AVWS,control,match,match,L12_LD.png,1.0,520.0
366,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,7.0,AVWS,new,miroir,mismatch,L12_LD.png,1.0,412.0
367,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,8.0,AVWS,UpDown,match,match,L10_RD.png,1.0,1426.0
368,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,9.0,AVWS,new,miroir,mismatch,L11_RD.png,1.0,693.0
369,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,10.0,AVWS,control,diffLettre,mismatch,L10_RU.png,1.0,589.0
370,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,11.0,AVWS,UpDown,match,match,L10_RU.png,1.0,547.0
371,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,9.0,12.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,429.0
372,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,1.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,545.0
373,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,2.0,AVWS,new,UpDown,mismatch,L9_RD.png,1.0,1390.0
374,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,3.0,AVWS,UpDown,match,match,L10_RU.png,1.0,590.0
375,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,4.0,AVWS,new,miroir,mismatch,L12_LD.png,1.0,613.0
376,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,5.0,AVWS,UpDown,match,match,L10_RD.png,1.0,1304.0
377,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,6.0,AVWS,UpDown,diffLettre,mismatch,L11_RD.png,1.0,1024.0
378,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,7.0,AVWS,UpDown,UpDown,mismatch,L10_RD.png,1.0,981.0
379,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,8.0,AVWS,new,miroir,mismatch,L10_RU.png,1.0,907.0
380,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,9.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,713.0
381,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,10.0,AVWS,control,match,match,L12_LD.png,1.0,538.0
382,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,11.0,AVWS,control,match,match,L11_RD.png,1.0,582.0
383,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,10.0,12.0,AVWS,new,diffLettre,mismatch,L9_LD.png,1.0,354.0
384,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,1.0,AVWS,control,match,match,L12_LD.png,1.0,502.0
385,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,2.0,AVWS,LeftRight,miroir,mismatch,L9_RD.png,0.0,880.0
386,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,3.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,820.0
387,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,4.0,AVWS,new,UpDown,mismatch,L11_RD.png,1.0,616.0
388,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,5.0,AVWS,UpDown,match,match,L10_RU.png,1.0,747.0
389,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,6.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,434.0
390,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,7.0,AVWS,new,diffLettre,mismatch,L10_RU.png,1.0,603.0
391,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,8.0,AVWS,new,miroir,mismatch,L10_RD.png,1.0,465.0
392,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,9.0,AVWS,UpDown,diffLettre,mismatch,L12_LD.png,1.0,731.0
393,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,10.0,AVWS,new,UpDown,mismatch,L9_LD.png,1.0,423.0
394,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,11.0,AVWS,UpDown,match,match,L10_RD.png,1.0,526.0
395,2,C,1,association,BuildUP,3,2.0,1.0,20.0,female,right,2.0,11.0,12.0,AVWS,control,match,match,L11_RD.png,1.0,547.0
786,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,1.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,1122.0
787,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,2.0,AVWS,control,diffLettre,mismatch,L12_LD.png,1.0,910.0
788,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,3.0,AVWS,UpDown,match,match,L10_RU.png,1.0,1379.0
789,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,4.0,AVWS,control,match,match,L11_RD.png,1.0,1028.0
790,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,5.0,AVWS,LeftRight,miroir,mismatch,L9_RD.png,1.0,1055.0
791,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,6.0,AVWS,control,diffLettre,mismatch,L11_RD.png,1.0,913.0
792,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,7.0,AVWS,UpDown,UpDown,mismatch,L10_RU.png,1.0,848.0
793,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,8.0,AVWS,UpDown,UpDown,mismatch,L10_RD.png,1.0,1182.0
794,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,9.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,857.0
795,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,10.0,AVWS,control,match,match,L12_LD.png,1.0,1058.0
796,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,11.0,AVWS,LeftRight,miroir,mismatch,L9_LD.png,1.0,630.0
797,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,7.0,12.0,AVWS,UpDown,match,match,L10_RD.png,1.0,1047.0
798,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,8.0,1.0,AVWS,new,miroir,mismatch,L10_RD.png,1.0,683.0
799,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,8.0,2.0,AVWS,UpDown,match,match,L10_RU.png,1.0,775.0
800,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,8.0,3.0,AVWS,new,UpDown,mismatch,L11_RD.png,1.0,807.0
801,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,8.0,4.0,AVWS,control,match,match,L12_LD.png,1.0,775.0
802,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,8.0,5.0,AVWS,UpDown,match,match,L10_RD.png,1.0,633.0
803,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,8.0,6.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,699.0
804,5,C,2,association,AV,2,5.0,2.0,19.0,female,right,5.0,8.0,7.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,783.0
